id,nome,localidade,frequencia
1245,moraes,50,19336
1246,moraes,51,35079
1247,moraes,15,96183
1248,moraes,25,8341
1249,moraes,26,30436
1250,moraes,22,15198
1251,moraes,41,58535
1252,moraes,33,94822
1253,moraes,11,7386
1254,moraes,24,6585
1255,moraes,14,3337
1256,moraes,43,80165
1257,moraes,42,37037
1258,moraes,28,5184
1259,moraes,35,295907
1260,moraes,17,7765
1261,junior,0,1134562
1262,junior,12,3295
1263,junior,27,19574
1264,junior,13,19111
1265,junior,16,4131
1266,junior,29,73937
1267,junior,23,37980
1268,junior,53,15946
1269,junior,32,22095
1270,junior,52,41643
1271,junior,21,31746
1272,junior,31,132670
1273,junior,50,15544
1274,junior,51,18407
1275,junior,15,37182
1276,junior,25,24990
1277,junior,26,61982
1278,junior,22,17214
1279,junior,41,61786
1280,junior,33,90300
1281,junior,11,6795
1282,junior,24,25447
1283,junior,14,2582
1284,junior,43,34906
1285,junior,42,43096
1286,junior,28,15580
1287,junior,35,269797
1288,junior,17,6826
1289,moura,0,1073564
1290,moura,12,9919
1291,moura,27,15990
1292,moura,13,15936
1293,moura,16,2454
1294,moura,29,63188
1295,moura,23,80101
1296,moura,53,18857
1297,moura,32,15064
1298,moura,52,44108
1299,moura,21,35717
1300,moura,31,111807
1301,moura,50,11742
1302,moura,51,18181
1303,moura,15,40038
1304,moura,25,23979
1305,moura,26,73196
1306,moura,22,47791
1307,moura,41,35755
1308,moura,33,84127
1309,moura,11,8094
1310,moura,24,35094
1311,moura,14,2979
1312,moura,43,52173
1313,moura,42,17097
1314,moura,28,14707
1315,moura,35,184320
1316,moura,17,11150
1317,teixeira,0,1042878
1318,teixeira,12,2228
1319,teixeira,27,8597
1320,teixeira,13,17458
1321,teixeira,16,2581
1322,teixeira,29,71939
1323,teixeira,23,57794
1324,teixeira,53,15320
1325,teixeira,32,21728
1326,teixeira,52,34975
1327,teixeira,21,32158
1328,teixeira,31,174091
1329,teixeira,50,11751
1330,teixeira,51,15030
1331,teixeira,15,40472
1332,teixeira,25,7940
1333,teixeira,26,19920
1334,teixeira,22,11414
1335,teixeira,41,50968
1336,teixeira,33,110187
1337,teixeira,11,9187
1338,teixeira,24,16398
1339,teixeira,14,2021
1340,teixeira,43,60884
1341,teixeira,42,28553
1342,teixeira,28,4553
1343,teixeira,35,207761
1344,teixeira,17,6970
1345,barros,0,1027857
1346,barros,12,5763
1347,barros,27,36071
1348,barros,13,24027
1349,barros,16,5513
1350,barros,29,52272
1351,barros,23,63651
1352,barros,53,17816
1353,barros,32,13213
1354,barros,52,34353
1355,barros,21,87612
1356,barros,31,58194
1357,barros,50,14042
1358,barros,51,21720
1359,barros,15,65642
1360,barros,25,21149
1361,barros,26,103001
1362,barros,22,28229
1363,barros,41,26807
1364,barros,33,87623
1365,barros,11,7736
1366,barros,24,14132
1367,barros,14,4087
1368,barros,43,22117
1369,barros,42,12018
1370,barros,28,10761
1371,barros,35,171382
1372,barros,17,18926
1373,castro,0,1023684
1374,castro,12,7242
1375,castro,27,5567
1376,castro,13,58941
1377,castro,16,5462
1378,castro,29,59132
1379,castro,23,76055
1380,castro,53,20618
1381,castro,32,13637
1382,castro,52,45655
1383,castro,21,55710
1384,castro,31,136627
1385,castro,50,9878
1386,castro,51,13368
1387,castro,15,73148
1388,castro,25,7206
1389,castro,26,16274
1390,castro,22,24910
1391,castro,41,39995
1392,castro,33,92538
1393,castro,11,8910
1394,castro,24,8458
1395,castro,14,4570
1396,castro,43,46163
1397,castro,42,16974
1398,castro,28,3426
1399,castro,35,161801
1400,castro,17,11419
1401,borges,0,997788
1402,borges,12,2381
1403,borges,27,5015
1404,borges,13,8844
1405,borges,16,4162
1406,borges,29,88274
1407,borges,23,18742
1408,borges,53,20388
1409,borges,32,17652
1410,borges,52,90077
1411,borges,21,32986
1412,borges,31,138999
1413,borges,50,14029
1414,borges,51,23226
1415,borges,15,49852
1416,borges,25,10283
1417,borges,26,14676
1418,borges,22,27646
1419,borges,41,49643
1420,borges,33,60289
1421,borges,11,6495
1422,borges,24,9720
1423,borges,14,1567
1424,borges,43,74823
1425,borges,42,45207
1426,borges,28,4245
1427,borges,35,164282
1428,borges,17,14285
1429,filho,0,994185
1430,filho,12,2905
1431,filho,27,22340
1432,filho,13,21832
1433,filho,16,2844
1434,filho,29,78238
1435,filho,23,73067
1436,filho,53,12262
1437,filho,32,14964
1438,filho,52,41211
1439,filho,21,48210
1440,filho,31,88905
1441,filho,50,10393
1442,filho,51,14993
1443,filho,15,32340
1444,filho,25,40437
1445,filho,26,84468
1446,filho,22,34640
1447,filho,41,32951
1448,filho,33,65815
1449,filho,11,5854
1450,filho,24,29263
1451,filho,14,3111
1452,filho,43,14407
1453,filho,42,19259
1454,filho,28,14138
1455,filho,35,177827
1456,filho,17,7511
1457,maria,0,970996
1458,maria,12,1532
1459,maria,27,23142
1460,maria,13,4066
1461,maria,16,738
1462,maria,29,56666
1463,maria,23,33751
1464,maria,53,13950
1465,maria,32,14918
1466,maria,52,42554
1467,maria,21,12531
1468,maria,31,158634
1469,maria,50,6867
1470,maria,51,15883
1471,maria,15,13022
1472,maria,25,20002
1473,maria,26,148019
1474,maria,22,20713
1475,maria,41,36707
1476,maria,33,74655
1477,maria,11,5652
1478,maria,24,17914
1479,maria,14,1047
1480,maria,43,18496
1481,maria,42,22212
1482,maria,28,5159
1483,maria,35,199234
1484,maria,17,2932
1485,aparecida,0,937109
1486,aparecida,12,536
1487,aparecida,27,2602
1488,aparecida,13,919
1489,aparecida,16,108
1490,aparecida,29,10825
1491,aparecida,23,3159
1492,aparecida,53,6269
1493,aparecida,32,10345
1494,aparecida,52,30276
1495,aparecida,21,1697
1496,aparecida,31,254314
1497,aparecida,50,16170
1498,aparecida,51,18926
1499,aparecida,15,2922
1500,aparecida,25,3034
1501,aparecida,26,7510
1502,aparecida,22,1308
1503,aparecida,41,105518
1504,aparecida,33,31963
1505,aparecida,11,7573
1506,aparecida,24,2331
1507,aparecida,14,348
1508,aparecida,43,8211
1509,aparecida,42,30244
1510,aparecida,28,1459
1511,aparecida,35,376923
1512,aparecida,17,1619
1513,campos,0,883403
1514,campos,12,2679
1515,campos,27,4348
1516,campos,13,19954
1517,campos,16,3979
1518,campos,29,45903
1519,campos,23,17469
1520,campos,53,13497
1521,campos,32,16322
1522,campos,52,35451
1523,campos,21,30968
1524,campos,31,142065
1525,campos,50,12738
1526,campos,51,40442
1527,campos,15,36189
1528,campos,25,9962
1529,campos,26,23246
1530,campos,22,8275
1531,campos,41,43027
1532,campos,33,72814
1533,campos,11,7310
1534,campos,24,6988
1535,campos,14,2653
1536,campos,43,32407
1537,campos,42,22711
1538,campos,28,6515
1539,campos,35,218206
1540,campos,17,7285
1541,miranda,0,876649
1542,miranda,12,3083
1543,miranda,27,5040
1544,miranda,13,20036
1545,miranda,16,7513
1546,miranda,29,85651
1547,miranda,23,22031
1548,miranda,53,14488
1549,miranda,32,21482
1550,miranda,52,33782
1551,miranda,21,32310
1552,miranda,31,132742
1553,miranda,50,12119
1554,miranda,51,20315
1555,miranda,15,73753
1556,miranda,25,8861
1557,miranda,26,23015
1558,miranda,22,19905
1559,miranda,41,43443
1560,miranda,33,69046
1561,miranda,11,7704
1562,miranda,24,12089
1563,miranda,14,1837
1564,miranda,43,22006
1565,miranda,42,20967
1566,miranda,28,1715
1567,miranda,35,148804
1568,miranda,17,12912
1569,bezerra,0,874360
1570,bezerra,12,9481
1571,bezerra,27,32373
1572,bezerra,13,22477
1573,bezerra,16,1744
1574,bezerra,29,24663
1575,bezerra,23,127158
1576,bezerra,53,14383
1577,bezerra,32,2784
1578,bezerra,52,18292
1579,bezerra,21,45199
1580,bezerra,31,12891
1581,bezerra,50,8148
1582,bezerra,51,10612
1583,bezerra,15,29311
1584,bezerra,25,55569
1585,bezerra,26,149025
1586,bezerra,22,22500
1587,bezerra,41,12618
1588,bezerra,33,38359
1589,bezerra,11,5225
1590,bezerra,24,70927
1591,bezerra,14,3925
1592,bezerra,43,2137
1593,bezerra,42,4725
1594,bezerra,28,9228
1595,bezerra,35,128931
1596,bezerra,17,11675
1597,monteiro,0,861799
1598,monteiro,12,5121
1599,monteiro,27,15020
1600,monteiro,13,38376
1601,monteiro,16,11333
1602,monteiro,29,32124
1603,monteiro,23,48982
1604,monteiro,53,14030
1605,monteiro,32,17883
1606,monteiro,52,26183
1607,monteiro,21,31309
1608,monteiro,31,63122
1609,monteiro,50,9570
1610,monteiro,51,11329
1611,monteiro,15,100807
1612,monteiro,25,23714
1613,monteiro,26,45894
1614,monteiro,22,15129
1615,monteiro,41,28826
1616,monteiro,33,99047
1617,monteiro,11,6220
1618,monteiro,24,11216
1619,monteiro,14,2979
1620,monteiro,43,25547
1621,monteiro,42,16546
1622,monteiro,28,7646
1623,monteiro,35,147723
1624,monteiro,17,6123
1625,pinheiro,0,850059
1626,pinheiro,12,7583
1627,pinheiro,27,7961
1628,pinheiro,13,41526
1629,pinheiro,16,9652
1630,pinheiro,29,53680
1631,pinheiro,23,64925
1632,pinheiro,53,11138
1633,pinheiro,32,14052
1634,pinheiro,52,20790
1635,pinheiro,21,67931
1636,pinheiro,31,69950
1637,pinheiro,50,9203
1638,pinheiro,51,13234
1639,pinheiro,15,99053
1640,pinheiro,25,7930
1641,pinheiro,26,13861
1642,pinheiro,22,12232
1643,pinheiro,41,35115
1644,pinheiro,33,68442
1645,pinheiro,11,7686
1646,pinheiro,24,19614
1647,pinheiro,14,2694
1648,pinheiro,43,38248
1649,pinheiro,42,18937
1650,pinheiro,28,5175
1651,pinheiro,35,122367
1652,pinheiro,17,7080
1653,paula,0,828355
1654,paula,12,2903
1655,paula,27,2801
1656,paula,13,9095
1657,paula,16,1550
1658,paula,29,10323
1659,paula,23,28309
1660,paula,53,8329
1661,paula,32,19762
1662,paula,52,38931
1663,paula,21,6927
1664,paula,31,208825
1665,paula,50,11090
1666,paula,51,17070
1667,paula,15,13103
1668,paula,25,3749
1669,paula,26,17893
1670,paula,22,3569
1671,paula,41,71986
1672,paula,33,82418
1673,paula,11,8929
1674,paula,24,5986
1675,paula,14,917
1676,paula,43,22346
1677,paula,42,16589
1678,paula,28,1052
1679,paula,35,210827
1680,paula,17,3076
1681,cunha,0,827405
1682,cunha,12,6404
1683,cunha,27,3081
1684,cunha,13,21970
1685,cunha,16,2852
1686,cunha,29,45809
1687,cunha,23,33705
1688,cunha,53,14568
1689,cunha,32,13992
1690,cunha,52,37253
1691,cunha,21,42991
1692,cunha,31,98322
1693,cunha,50,8360
1694,cunha,51,12968
1695,cunha,15,61662
1696,cunha,25,15186
1697,cunha,26,22690
1698,cunha,22,21894
1699,cunha,41,27133
1700,cunha,33,92373
1701,cunha,11,5703
1702,cunha,24,19842
1703,cunha,14,2669
1704,cunha,43,42285
1705,cunha,42,27431
1706,cunha,28,7060
1707,cunha,35,130571
1708,cunha,17,8631
1709,pinto,0,824756
1710,pinto,12,3229
1711,pinto,27,5297
1712,pinto,13,33300
1713,pinto,16,4338
1714,pinto,29,56245
1715,pinto,23,43452
1716,pinto,53,9090
1717,pinto,32,17404
1718,pinto,52,21141
1719,pinto,21,38581
1720,pinto,31,106964
1721,pinto,50,7075
1722,pinto,51,12471
1723,pinto,15,59117
1724,pinto,25,7304
1725,pinto,26,12731
1726,pinto,22,7126
1727,pinto,41,36948
1728,pinto,33,97776
1729,pinto,11,5712
1730,pinto,24,7747
1731,pinto,14,2853
1732,pinto,43,50824
1733,pinto,42,16389
1734,pinto,28,6410
1735,pinto,35,146213
1736,pinto,17,9019
1737,leite,0,789824
1738,leite,12,2825
1739,leite,27,15907
1740,leite,13,12130
1741,leite,16,3645
1742,leite,29,51613
1743,leite,23,34437
1744,leite,53,13625
1745,leite,32,12036
1746,leite,52,26709
1747,leite,21,28879
1748,leite,31,73528
1749,leite,50,15261
1750,leite,51,22502
1751,leite,15,23798
1752,leite,25,33023
1753,leite,26,55456
1754,leite,22,12991
1755,leite,41,32272
1756,leite,33,52571
1757,leite,11,6566
1758,leite,24,11205
1759,leite,14,2015
1760,leite,43,20695
1761,leite,42,15735
1762,leite,28,10731
1763,leite,35,192224
1764,leite,17,7445
1765,neto,0,775845
1766,neto,12,3020
1767,neto,27,16743
1768,neto,13,15427
1769,neto,16,2538
1770,neto,29,58354
1771,neto,23,55351
1772,neto,53,9927
1773,neto,32,12172
1774,neto,52,38128
1775,neto,21,31141
1776,neto,31,77333
1777,neto,50,10419
1778,neto,51,13850
1779,neto,15,25819
1780,neto,25,32481
1781,neto,26,49566
1782,neto,22,28905
1783,neto,41,29406
1784,neto,33,39341
1785,neto,11,5653
1786,neto,24,29496
1787,neto,14,2360
1788,neto,43,15331
1789,neto,42,18637
1790,neto,28,12539
1791,neto,35,133266
1792,neto,17,8642
1793,matos,0,746863
1794,matos,12,5081
1795,matos,27,4152
1796,matos,13,25677
1797,matos,16,3075
1798,matos,29,123726
1799,matos,23,42793
1800,matos,53,12128
1801,matos,32,13651
1802,matos,52,24605
1803,matos,21,36451
1804,matos,31,68247
1805,matos,50,11832
1806,matos,51,14546
1807,matos,15,40598
1808,matos,25,3382
1809,matos,26,12574
1810,matos,22,10240
1811,matos,41,29310
1812,matos,33,48858
1813,matos,11,5561
1814,matos,24,2732
1815,matos,14,3442
1816,matos,43,31647
1817,matos,42,20144
1818,matos,28,18072
1819,matos,35,127104
1820,matos,17,7235
1821,farias,0,740653
1822,farias,12,4746
1823,farias,27,30303
1824,farias,13,31087
1825,farias,16,6828
1826,farias,29,43771
1827,farias,23,48705
1828,farias,53,12081
1829,farias,32,8703
1830,farias,52,20204
1831,farias,21,24316
1832,farias,31,26313
1833,farias,50,9597
1834,farias,51,12448
1835,farias,15,80583
1836,farias,25,39913
1837,farias,26,44407
1838,farias,22,9425
1839,farias,41,32270
1840,farias,33,53684
1841,farias,11,6611
1842,farias,24,16714
1843,farias,14,2835
1844,farias,43,41387
1845,farias,42,27030
1846,farias,28,13406
1847,farias,35,87594
1848,farias,17,5692
1849,neves,0,736163
1850,neves,12,2288
1851,neves,27,5678
1852,neves,13,20973
1853,neves,16,3816
1854,neves,29,90542
1855,neves,23,13050
1856,neves,53,11867
1857,neves,32,23317
1858,neves,52,32026
1859,neves,21,25434
1860,neves,31,85096
1861,neves,50,8353
1862,neves,51,17552
1863,neves,15,38914
1864,neves,25,14679
1865,neves,26,25772
1866,neves,22,8153
1867,neves,41,33614
1868,neves,33,72721
1869,neves,11,7024
1870,neves,24,6225
1871,neves,14,1512
1872,neves,43,21537
1873,neves,42,15016
1874,neves,28,4593
1875,neves,35,140530
1876,neves,17,5881
1877,correia,0,718386
1878,correia,12,3869
1879,correia,27,27623
1880,correia,13,13970
1881,correia,16,3717
1882,correia,29,58746
1883,correia,23,22747
1884,correia,53,8292
1885,correia,32,19053
1886,correia,52,27440
1887,correia,21,29005
1888,correia,31,57995
1889,correia,50,10171
1890,correia,51,14708
1891,correia,15,31275
1892,correia,25,13022
1893,correia,26,41712
1894,correia,22,5201
1895,correia,41,46081
1896,correia,33,61497
1897,correia,11,6624
1898,correia,24,4553
1899,correia,14,1452
1900,correia,43,26923
1901,correia,42,26749
1902,correia,28,14576
1903,correia,35,137167
1904,correia,17,4218
1905,duarte,0,685449
1906,duarte,12,1436
1907,duarte,27,8880
1908,duarte,13,16205
1909,duarte,16,4237
1910,duarte,29,26225
1911,duarte,23,43736
1912,duarte,53,9925
1913,duarte,32,11556
1914,duarte,52,28090
1915,duarte,21,15722
1916,duarte,31,96083
1917,duarte,50,16930
1918,duarte,51,14617
1919,duarte,15,31203
1920,duarte,25,18002
1921,duarte,26,17771
1922,duarte,22,8406
1923,duarte,41,25938
1924,duarte,33,65064
1925,duarte,11,4931
1926,duarte,24,15593
1927,duarte,14,2346
1928,duarte,43,58036
1929,duarte,42,25088
1930,duarte,28,1417
1931,duarte,35,114005
1932,duarte,17,4007
1933,viana,0,674291
1934,viana,12,3269
1935,viana,27,7969
1936,viana,13,24360
1937,viana,16,4457
1938,viana,29,49533
1939,viana,23,51898
1940,viana,53,11616
1941,viana,32,17108
1942,viana,52,18357
1943,viana,21,56734
1944,viana,31,83692
1945,viana,50,6319
1946,viana,51,9926
1947,viana,15,44435
1948,viana,25,8609
1949,viana,26,19092
1950,viana,22,17225
1951,viana,41,19222
1952,viana,33,62518
1953,viana,11,5284
1954,viana,24,9652
1955,viana,14,2916
1956,viana,43,17021
1957,viana,42,8554
1958,viana,28,5998
1959,viana,35,102586
1960,viana,17,5941
1961,silveira,0,665854
1962,silveira,12,1271
1963,silveira,27,1600
1964,silveira,13,6983
1965,silveira,16,1111
1966,silveira,29,21761
1967,silveira,23,27184
1968,silveira,53,6282
1969,silveira,32,9546
1970,silveira,52,15459
1971,silveira,21,8149
1972,silveira,31,85851
1973,silveira,50,6998
1974,silveira,51,7027
1975,silveira,15,14155
1976,silveira,25,4838
1977,silveira,26,8620
1978,silveira,22,2699
1979,silveira,41,36158
1980,silveira,33,55740
1981,silveira,11,3356
1982,silveira,24,7487
1983,silveira,14,1132
1984,silveira,43,177642
1985,silveira,42,50708
1986,silveira,28,6903
1987,silveira,35,94913
1988,silveira,17,2281
1989,nogueira,0,661273
1990,nogueira,12,4950
1991,nogueira,27,6192
1992,nogueira,13,26131
1993,nogueira,16,2778
1994,nogueira,29,37276
1995,nogueira,23,54884
1996,nogueira,53,10779
1997,nogueira,32,9344
1998,nogueira,52,23155
1999,nogueira,21,22060
2000,nogueira,31,83148
2001,nogueira,50,14115
2002,nogueira,51,11231
2003,nogueira,15,29987
2004,nogueira,25,9868
2005,nogueira,26,20951
2006,nogueira,22,9262
2007,nogueira,41,26952
2008,nogueira,33,64068
2009,nogueira,11,6609
2010,nogueira,24,11694
2011,nogueira,14,1449
2012,nogueira,43,14843
2013,nogueira,42,9040
2014,nogueira,28,2803
2015,nogueira,35,142314
2016,nogueira,17,5390
2017,morais,0,658511
2018,morais,12,3859
2019,morais,27,7173
2020,morais,13,10589
2021,morais,16,4411
2022,morais,29,29762
2023,morais,23,46129
2024,morais,53,11264
2025,morais,32,7349
2026,morais,52,47416
2027,morais,21,46588
2028,morais,31,83269
2029,morais,50,7105
2030,morais,51,14291
2031,morais,15,28858
2032,morais,25,21806
2033,morais,26,26397
2034,morais,22,19177
2035,morais,41,28122
2036,morais,33,27242
2037,morais,11,5204
2038,morais,24,30632
2039,morais,14,2644
2040,morais,43,24994
2041,morais,42,14815
2042,morais,28,3587
2043,morais,35,96249
2044,morais,17,9579
2045,medeiros,0,657549
2046,medeiros,12,1811
2047,medeiros,27,9766
2048,medeiros,13,15324
2049,medeiros,16,1757
2050,medeiros,29,18945
2051,medeiros,23,27246
2052,medeiros,53,12445
2053,medeiros,32,8533
2054,medeiros,52,19156
2055,medeiros,21,14134
2056,medeiros,31,53910
2057,medeiros,50,7590
2058,medeiros,51,7900
2059,medeiros,15,21864
2060,medeiros,25,49301
2061,medeiros,26,29855
2062,medeiros,22,8229
2063,medeiros,41,21052
2064,medeiros,33,67033
2065,medeiros,11,3852
2066,medeiros,24,87511
2067,medeiros,14,1743
